"Timestamp","Team Number","Match Type","Match Number","What did the robot do during autonomous?","Starting Position","Comments","Rate this robot's autonomous:","Cubes placed in Exchange Zone (EZ)","Cubes placed in Switch","Cubes placed in Scale","Which of these things did the robot do?","Rate the Cycle Time","Rate the Driving Ability","What did the robot do in endgame?","What was the robot's primary function?","What was the team's result?","How many points did the team's alliance score?","How many points did the other alliance score?","General Comments"
"2018/03/02 5:21:32 PM EST","677","Qualification","55","Cross Baseline","Left","","2","4","0","0","Pick cube off the floor","2","2","Neither","Offense","Win","276","268","Didn’t quite get on platform. It had to turn 180 degrees to get the cube into EZ. Has gloves on the collector then uses back end of robot to push into ez. "
"2018/03/02 5:26:21 PM EST","291","Qualification","56","Put Cube(s) in Switch (if multiple specify below)","Middle","two cubes","5","0","0","4","Pick cube off the floor","2","3","Platform","Offense","Win","335","231","Very good collector and arm mechanism"
"2018/03/02 5:26:23 PM EST","6084","Qualification","56","Cross Baseline","Left","","2","0","0","0","Neither","1","2","Platform","Defense","Win","335","231",""
"2018/03/02 5:26:28 PM EST","1466","Qualification","56","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Middle","Awesome shooter","4","0","0","4","Pick cube off the floor","3","2","Platform","Offense","Loss","231","335","Impressive shooter. Some collector issues. "
"2018/03/02 5:26:29 PM EST","3484","Qualification","56","Nothing - attempted auto and failed (explain below)","Right","Dropped cube outside of field after turning in wrong direction","1","7","1","0","Pick cube off the floor","2","3","Successful Climb","Offense","Win","335","231","Unobstructed running of cubes into EZ. Can climb but doesn’t lift others. Climbs relatively quickly"
"2018/03/02 5:26:55 PM EST","3201","Qualification","56","Cross Baseline","Right","","2","0","2","0","Pick cube off the floor","1","2","Attempted Climb","Offense","Loss","231","335","Struggled to grab cubes....very slow climb and failed"
"2018/03/02 5:27:03 PM EST","2172","Qualification","56","Cross Baseline","Left","","2","0","0","2","Pick cube off the floor","2","2","Platform","Offense","Loss","231","337",""
"2018/03/02 5:32:56 PM EST","1014","Qualification","57","Nothing - attempted auto and failed (explain below)","Middle","Attempted switch ","2","0","0","3","Pick cube off the floor","2","2","Platform","Offense","Loss","228","442","tippy"
"2018/03/02 5:32:58 PM EST","2603","Qualification","57","Cross Baseline","Middle","","2","3","0","0","Pick cube off the floor","1","1","Platform","Offense","Win","442","228","Very slow to collect and place. Seemed to be taken breaks. "
"2018/03/02 5:33:02 PM EST","4028","Qualification","57","Put Cube(s) in Switch (if multiple specify below)","Left","Put cube in opposite scale","5","0","1","5","Pick cube off the floor","2","3","Successful Climb","Offense","Win","442","228","Quick climber"
"2018/03/02 5:33:03 PM EST","2399","Qualification","57","Cross Baseline","Left","","2","2","0","0","Pick cube off the floor","1","1","Platform","Offense","Loss","228","442",""
"2018/03/02 5:33:28 PM EST","6927","Qualification","57","Cross Baseline","Middle","","2","2","1","0","Pick cube off the floor","2","2","Platform","Offense","Win","442","228",""
"2018/03/02 5:33:56 PM EST","4283","Qualification","57","Cross Baseline","Middle","","2","3","1","0","Pick cube off the floor","2","1","Platform","Offense","Loss","228","442","Caused many penalties touching scale in end game. Climbing mechanism is very precarious. Has a helper bar but it did not climb itself this match and no one else climbed with it. It’s takes it a long time to get cubes into EZ"
"2018/03/02 5:39:18 PM EST","3940","Qualification","58","Cross Baseline","Left","","2","0","0","4","Pick cube off the floor","2","2","Platform","Offense","Win","336","284",""
"2018/03/02 5:43:20 PM EST","4467","Qualification","58","Nothing - attempted auto and failed (explain below)","Left","Moved but did not cross baseline","1","0","3","0","Get cube from the portal","2","1","Neither","Both","Loss","284","366","Scouting blue alliance. More defense. Stood on opponents platform during endgame smh.  Didn’t do much. Takes a long time to line up at portal to get cube"
"2018/03/02 5:43:40 PM EST","234","Qualification","58","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Middle","","4","0","1","5","Pick cube off the floor","3","3","Successful Climb","Offense","Loss","284","366","Very quick and accurate. Dropped one."
"2018/03/02 5:44:02 PM EST","3504","Qualification","58","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Middle","Amazing. ","4","0","4","0","Pick cube off the floor","2","2","Platform","Both","Win","366","284","Two blue robots prevented our teammates from going on the platform"
"2018/03/02 5:48:05 PM EST","5667","Qualification","59","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Right","","4","1","1","0","Pick cube off the floor","1","1","Attempted Climb","Offense","Win","324","65","Fell backwards omto switch while climbing"
"2018/03/02 5:48:08 PM EST","4121","Qualification","59","Cross Baseline","Right","","2","2","0","0","Pick cube off the floor","1","1","Platform","Offense","Loss","65","324","very very slow super slow "
"2018/03/02 5:48:17 PM EST","337","Qualification","59","Cross Baseline","Right","","2","0","5","0","Get cube from the portal","2","2","Successful Climb","Offense","Loss","65","324","GOod for getting cubes from portal to opponent switch. Climbs quickly"
"2018/03/02 5:48:22 PM EST","247","Qualification","59","Cross Baseline","Middle","Didn’t shoot on wrong side. ","2","1","5","0","Pick cube off the floor","2","2","Platform","Offense","Win","324","65","Very fast. Often should have switched its target but didn’t. "
"2018/03/02 5:48:35 PM EST","4362","Qualification","59","Cross Baseline","Left","","2","2","2","3","Pick cube off the floor","2","2","Platform","Offense","Win","324","65",""
"2018/03/02 5:48:58 PM EST","1559","Qualification","59","Cross Baseline","Left","Tried to put cube in opposite switch but dropped cube","3","0","1","3","Pick cube off the floor","3","1","Platform","Offense","Loss","65","324","Very tippy putting it in scale. Spazzing wrist. Penalty for wrong switch zone."
"2018/03/02 5:54:19 PM EST","3266","Qualification","60","Cross Baseline","Right","","2","3","1","0","Pick cube off the floor","2","2","Platform","Offense","Loss","243","439",""
"2018/03/02 5:54:22 PM EST","279","Qualification","60","Put Cube(s) in Switch (if multiple specify below)","Right","","3","6","0","0","Pick cube off the floor","2","2","Platform","Offense","Win","439","243","Collector motor fell off"
"2018/03/02 5:54:23 PM EST","5413","Qualification","60","Cross Baseline","Left","","3","0","0","1","Pick cube off the floor","1","2","Platform","Offense","Loss","243","439","Collector got stuck. Dropped a couple cubes."
"2018/03/02 5:54:35 PM EST","4145","Qualification","60","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Middle","","3","0","0","4","Pick cube off the floor","3","3","Successful Climb","Offense","Win","439","243","Mecanum wheels. Dropped 2 cubes but pretty consistent about scale. Got some contact penalties. "
"2018/03/02 5:54:55 PM EST","4284","Qualification","60","Cross Baseline;Put switch on the wrong side. ","Left","","2","0","0","0","Neither","1","1","Neither","Offense","Loss","243","439","This robot broke right after autonomous "
"2018/03/02 5:55:32 PM EST","6460","Qualification","60","Nothing - attempted auto and failed (explain below)","Left","","2","0","0","0","Get cube from the portal","2","1","Neither","Defense","Win","439","243","Tippy. Failed to do anything with cubes even though it tried. Then played defense but not well. Mostly buzzed around aimlessly. Then tipped over right before the end of the match. "
"2018/03/02 6:01:12 PM EST","3260","Qualification","61","Cross Baseline","Left","Right switch was on opposite end of where it started. Could not adjust","2","0","0","3","Pick cube off the floor","3","2","Successful Climb","Offense","Loss","275","366","Dropped 5 cubes trying to place cube onto scale. Did not lift other bots in climb"
"2018/03/02 6:01:17 PM EST","3010","Qualification","61","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Middle","Very successful ","4","5","1","1","Pick cube off the floor","2","2","Attempted Climb","Offense","Win","366","275","Very odd claw like climbed that wasn’t very accurate. "
"2018/03/02 6:01:18 PM EST","6936","Qualification","61","Cross Baseline","Left","","2","1","0","0","Pick cube off the floor","2","2","Platform","Offense","Tie","366","275",""
"2018/03/02 6:01:24 PM EST","144","Qualification","61","Nothing - robot did not move","Right","","1","0","0","0","Neither","1","1","Neither","Offense","Loss","275","366","Very rocky and slow driving"
"2018/03/02 6:01:36 PM EST","1038","Qualification","61","Cross Baseline","Right","","2","0","0","1","Pick cube off the floor","1","2","Attempted Climb","Offense","Win","366","275","Collector kept getting stuck in tilted position so they could not collect cubes...ver slow to hook on to climbing bar"
"2018/03/02 6:02:46 PM EST","554","Qualification","61","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Middle","","3","3","1","0","Pick cube off the floor","2","3","Platform","Offense","Loss","275","306","Very quick and accurate delivery to EZ"
"2018/03/02 6:06:57 PM EST","2172","Qualification","62","Cross Baseline","Left","Right switch was on opposite end of where they started but they did not adjust","2","0","1","0","Pick cube off the floor","2","2","Platform","Both","Loss","498","70","A lot of defense playing. It struggled to get cubes into EZ and onto the switch. "
"2018/03/02 6:06:59 PM EST","451","Qualification","62","Cross Baseline","Left","Dropped their cube. ","2","7","0","0","Pick cube off the floor","2","2","Neither","Offense","Win","498","70","Collector couldn’t really lift but was great at EZ. "
"2018/03/02 6:07:05 PM EST","379","Qualification","62","Put Cube(s) in Switch (if multiple specify below)","Middle","","4","0","4","1","Pick cube off the floor","2","3","Successful Climb","Offense","Win","498","70","Helped one robot climb...efficient and fast"
"2018/03/02 6:07:07 PM EST","3324","Qualification","62","Cross Baseline","Left","","2","1","1","0","Pick cube off the floor","1","1","Platform","Offense","Loss","70","498",""
"2018/03/02 6:07:09 PM EST","3138","Qualification","62","Cross Baseline","Middle","","2","0","0","1","Pick cube off the floor","2","2","Platform","Offense","Loss","70","498","Lost communication temporarily "
"2018/03/02 6:07:15 PM EST","1466","Qualification","62","Cross Baseline","Left","","2","0","1","0","Pick cube off the floor","3","3","Successful Climb","Offense","Win","498","70","This robot is really good at getting cubes in the switch but it got stuck on another robot so it couldn’t continue to shoot cubes into the switch"
"2018/03/02 6:13:14 PM EST","4521","Qualification","63","Cross Baseline","Right","","2","0","4","0","Pick cube off the floor","2","2","Successful Climb","Offense","Win","409","265","Struggled with grabbing cubes"
"2018/03/02 6:13:22 PM EST","1675","Qualification","63","Cross Baseline","Left","","2","5","1","0","Pick cube off the floor","2","2","Attempted Climb","Offense","Loss","265","409","Bad system of a carrying climber"
"2018/03/02 6:13:25 PM EST","2603","Qualification","63","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Right","","3","0","1","0","Pick cube off the floor","1","1","Platform","Offense","Loss","409","265","Got a foul. Can’t really grip a cube. Lift mechanism slow. "
"2018/03/02 6:15:03 PM EST","48","Qualification","63","Cross Baseline;Put Cube(s) in Switch (if multiple specify below);Picked up another cube at the end","Middle","","4","0","0","1","Pick cube off the floor","2","1","Neither","Offense","Loss","265","409","Poor driving ability. They kept dropping cubes and struggled a lot to do anything the whole match. They fell off of their partner’s climbing ramp."
"2018/03/02 6:15:52 PM EST","3201","Qualification","63","Cross Baseline","Left","Slow auto","2","3","1","0","Pick cube off the floor","1","2","Attempted Climb","Offense","Win","409","265","Not sure if they climbed or not "
"2018/03/02 6:16:21 PM EST","291","Qualification","63","Put Cube(s) in Switch (if multiple specify below)","Middle","Put two cubes in switch","5","2","0","4","Pick cube off the floor","3","3","Platform","Offense","Win","409","265","Did both EZ and scale. Attempted to climb other robot but couldn’t "
"2018/03/02 6:19:49 PM EST","302","Qualification","64","Cross Baseline;Put Cube(s) in Switch (if multiple specify below)","Middle","","4","0","0","5","Pick cube off the floor","3","3","Neither","Offense","Win","329","305","Good at dropping cubes in the scale"
"2018/03/02 6:19:50 PM EST","3940","Qualification","64","Cross Baseline","Right","","2","0","0","3","Pick cube off the floor","2","2","Successful Climb","Offense","Loss","305","329","Kept missing scale "
"2018/03/02 6:20:04 PM EST","6084","Qualification","64","Cross Baseline","Left","","2","0","0","0","Neither","1","1","Platform","Defense","Win","329","305","It didn’t allow a robot on its alliance to climb. Again it’s just a chassis that doesn’t even play offense. "
